timestamp,time,load,cpu_usage,gpu_power,cpu_core_0,cpu_core_1,cpu_core_2,cpu_core_3,cpu_core_4,cpu_core_5,cpu_core_6,cpu_core_7,cpu_core_8,cpu_core_9,cpu_core_10,cpu_core_11,cpu_core_12,cpu_core_13,cpu_core_14,cpu_core_15,cpu_freq,cpu_temp,gpu_temp,current,voltage,power,proc_count,nvidia_util,nvidia_power,nvidia_temp,fan1,fan2,stage
1776306577.8075097,07:59:37,MED,25.7,35.15,48.0,49.6,0.0,100.0,0.0,100.0,0.0,100.0,4.1,0.0,1.6,0.0,0.8,0.0,4.9,0.0,1966.5,92.0,60.0,3.941,14.26,56.20,404,0.0,5.0,50.0,92,92,11
1776306579.0407183,07:59:39,MED,25.6,31.07,40.7,62.8,0.0,100.0,0.0,100.0,0.0,100.0,3.3,0.8,0.0,0.0,0.8,0.0,0.0,0.0,2083.6,90.9,59.0,3.785,14.24,53.90,404,0.0,5.0,50.0,92,92,11
1776306580.263407,07:59:40,MED,25.5,31.06,91.8,9.9,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,1.6,0.8,0.0,0.0,2.5,1.6,2079.7,88.8,59.0,3.455,14.41,49.79,404,0.0,5.0,50.0,90,88,11
1776306581.4785852,07:59:41,MED,25.7,31.16,90.1,4.1,0.0,100.0,0.0,100.0,0.0,100.0,8.3,0.0,1.6,0.0,0.8,0.8,4.1,0.0,1935.3,87.4,59.0,3.449,14.42,49.72,404,0.0,5.0,51.0,88,87,11
1776306582.7019715,07:59:42,MED,25.6,31.13,20.5,77.9,0.0,100.0,0.8,100.0,0.0,100.0,7.3,0.0,0.0,0.0,1.6,0.0,0.8,0.0,1893.8,86.5,60.0,3.442,14.42,49.62,404,0.0,5.0,51.0,87,86,11
1776306583.9271107,07:59:43,MED,25.7,30.07,37.7,60.3,0.0,100.0,0.0,100.0,0.0,100.0,4.9,0.0,2.4,0.8,1.6,0.0,4.1,1.6,2478.0,86.1,59.0,3.445,14.41,49.65,404,0.0,5.0,51.0,86,86,10
1776306585.158809,07:59:45,MED,26.0,31.06,88.5,5.8,0.0,100.0,0.0,100.0,0.0,100.0,15.4,0.0,0.8,0.0,1.6,1.6,1.6,0.0,1911.6,85.8,59.0,3.435,14.42,49.53,405,0.0,5.0,51.0,86,85,10
1776306586.3880358,07:59:46,MED,25.6,31.07,39.8,60.7,0.0,100.0,0.0,100.0,0.0,100.0,4.1,0.0,0.8,0.0,0.8,0.8,0.8,0.0,1909.0,85.9,60.0,3.416,14.41,49.24,405,0.0,5.0,51.0,85,85,10
1776306587.600596,07:59:47,MED,25.7,31.13,70.2,24.0,0.0,100.0,0.0,100.0,0.0,100.0,10.7,0.0,0.8,0.8,1.7,0.0,2.5,0.0,1911.6,85.9,59.0,3.412,14.42,49.20,405,0.0,5.0,51.0,85,85,10
1776306588.8256261,07:59:48,MED,25.7,29.23,25.4,68.3,0.0,100.0,0.8,100.0,0.0,100.0,10.7,0.0,1.6,0.0,0.8,0.0,2.4,0.0,1890.0,85.9,59.0,3.414,14.41,49.21,404,0.0,5.0,51.0,85,85,10
1776306590.0416162,07:59:50,MED,25.7,30.03,90.2,5.8,0.0,100.0,23.3,73.8,0.0,100.0,10.7,0.0,1.7,0.0,1.7,0.0,1.7,0.8,1978.3,86.1,60.0,3.411,14.41,49.14,404,0.0,5.0,51.0,85,86,10
1776306591.2635787,07:59:51,MED,25.6,30.25,86.9,4.1,0.0,100.0,100.0,0.0,0.0,100.0,11.6,0.8,0.8,0.8,1.6,0.8,2.5,0.8,1895.8,86.2,60.0,3.413,14.41,49.17,404,0.0,5.0,51.0,86,86,10
1776306592.5069418,07:59:52,MED,25.6,31.07,81.6,4.0,0.0,100.0,100.0,0.0,0.0,100.0,18.5,0.0,0.8,0.0,0.0,0.8,0.8,0.8,1892.4,86.2,60.0,3.424,14.39,49.29,404,0.0,5.0,51.0,86,86,10
1776306593.7334008,07:59:53,MED,25.7,31.20,94.3,4.1,0.0,100.0,18.7,80.5,0.0,100.0,4.1,1.6,0.8,0.8,0.0,0.8,4.1,0.8,1892.8,86.4,60.0,3.431,14.39,49.39,404,0.0,5.0,52.0,86,86,10
1776306594.9582434,07:59:54,MED,25.7,31.01,13.1,80.3,0.0,100.0,0.0,100.0,0.0,100.0,9.0,0.8,0.8,0.0,2.5,0.8,3.3,1.6,1896.3,86.5,60.0,3.432,14.38,49.37,405,0.0,5.0,51.0,86,86,10
1776306596.1797664,07:59:56,MED,25.6,30.20,23.0,73.3,0.0,100.0,0.0,100.0,0.0,100.0,5.7,0.0,1.6,0.8,1.6,0.8,3.3,0.8,1890.0,86.5,60.0,3.452,14.38,49.66,405,0.0,5.0,52.0,86,86,10
1776306597.377326,07:59:57,MED,25.7,31.15,93.3,6.7,0.0,100.0,0.0,100.0,0.0,100.0,3.4,0.8,0.8,0.0,1.7,0.8,0.8,0.8,1890.0,86.6,61.0,3.444,14.38,49.54,405,0.0,5.0,52.0,86,86,10
1776306598.6097925,07:59:58,MED,25.8,31.22,18.7,74.8,0.0,100.0,0.0,100.0,0.0,100.0,8.1,0.0,4.0,0.0,3.3,0.8,4.1,1.6,1890.0,86.6,61.0,3.446,14.37,49.52,405,0.0,5.0,52.0,86,86,10
1776306599.8504875,07:59:59,MED,25.6,30.20,20.2,79.0,0.0,100.0,0.8,100.0,0.0,100.0,5.6,0.0,0.0,0.0,0.8,0.8,0.8,0.8,1973.1,86.6,60.0,3.441,14.38,49.47,405,0.0,5.0,52.0,86,86,10
1776306601.057943,08:00:01,MED,25.6,31.08,88.3,5.9,0.0,100.0,0.0,100.0,0.0,100.0,4.2,0.8,1.7,0.0,4.2,0.0,2.5,0.8,1897.6,86.8,61.0,3.445,14.37,49.50,405,0.0,5.0,52.0,86,86,10
1776306602.2705145,08:00:02,MED,25.7,30.21,33.9,59.5,0.0,100.0,0.0,100.0,0.0,100.0,12.4,0.0,0.8,0.0,0.0,0.8,0.8,0.0,1890.0,86.9,61.0,3.431,14.38,49.32,405,0.0,5.0,52.0,86,86,10
1776306603.447022,08:00:03,MED,25.7,31.21,95.7,5.2,0.0,100.0,0.0,100.0,0.0,100.0,3.4,1.7,2.5,0.0,2.5,0.0,1.7,0.8,1892.7,87.0,61.0,3.436,14.36,49.34,405,0.0,5.0,52.0,86,87,10
1776306604.6709507,08:00:04,MED,25.7,31.14,96.7,3.3,0.0,100.0,0.0,100.0,0.0,100.0,0.8,0.0,0.8,0.0,0.8,1.6,4.9,0.8,1890.0,87.1,61.0,3.436,14.38,49.40,405,0.0,5.0,52.0,87,87,10
1776306605.9064093,08:00:05,MED,25.6,31.14,21.1,80.3,0.0,100.0,0.0,100.0,0.0,100.0,2.4,0.8,0.0,0.0,0.8,0.0,1.6,0.8,1848.9,87.1,61.0,3.432,14.37,49.32,404,0.0,5.1,52.0,87,87,10
1776306607.148265,08:00:07,MED,25.6,31.15,93.5,7.3,0.0,100.0,0.0,100.0,0.0,100.0,4.0,0.8,0.0,0.0,0.0,0.8,2.4,0.0,1926.3,87.2,61.0,3.429,14.38,49.30,404,0.0,5.1,52.0,87,87,10
1776306608.3698547,08:00:08,MED,25.7,31.05,36.9,63.1,0.0,100.0,0.0,100.0,0.0,100.0,3.3,1.6,1.6,0.0,0.8,0.8,3.3,1.6,2020.2,87.2,61.0,3.441,14.37,49.45,404,0.0,5.1,52.0,87,87,10
1776306609.5927474,08:00:09,MED,25.8,34.02,95.0,7.4,0.0,100.0,0.0,100.0,0.0,100.0,2.4,0.8,0.8,1.6,0.0,0.8,2.5,0.8,1890.0,87.4,61.0,3.431,14.37,49.30,404,0.0,5.1,52.0,87,87,10
1776306610.815389,08:00:10,MED,25.8,31.21,93.4,3.3,0.0,100.0,0.0,100.0,0.0,100.0,5.7,4.1,1.6,0.0,1.6,1.6,0.8,0.0,1893.2,87.5,60.0,3.440,14.36,49.41,404,0.0,5.1,52.0,87,87,10
1776306612.0371017,08:00:12,MED,25.6,31.13,82.9,11.7,0.8,100.0,0.0,100.0,0.0,100.0,4.1,6.5,0.0,0.0,0.0,0.0,0.0,0.8,1945.1,87.6,61.0,3.428,14.37,49.25,404,0.0,5.1,53.0,87,87,10
1776306613.274962,08:00:13,MED,25.6,30.22,57.7,36.1,0.0,100.0,0.8,100.0,0.0,100.0,7.3,0.8,1.6,0.0,1.6,0.0,4.0,0.8,1890.0,87.8,61.0,3.441,14.36,49.40,404,0.0,5.1,53.0,87,87,10
1776306614.5016594,08:00:14,MED,25.7,30.15,90.2,5.8,0.0,100.0,0.0,100.0,0.0,100.0,7.3,0.0,0.8,0.0,1.6,0.8,0.8,0.8,2075.1,87.8,61.0,3.449,14.35,49.50,404,0.0,5.1,53.0,87,87,10
1776306615.680419,08:00:15,MED,25.7,30.21,17.1,79.5,0.0,100.0,0.0,100.0,0.0,100.0,6.0,0.0,2.5,0.0,2.5,0.0,0.9,0.0,1887.0,87.8,61.0,3.434,14.35,49.28,404,0.0,5.1,53.0,87,87,10
1776306616.9057753,08:00:16,MED,25.7,30.20,50.8,46.3,0.0,100.0,0.0,100.0,0.0,100.0,9.8,0.8,1.6,1.6,0.8,0.8,1.6,0.8,1886.3,87.6,61.0,3.443,14.35,49.40,404,0.0,5.1,53.0,87,87,10
1776306618.1250544,08:00:18,MED,25.6,31.09,89.3,6.6,45.9,54.5,0.0,100.0,0.0,100.0,7.4,0.0,0.0,0.0,1.7,0.0,2.5,0.0,1977.5,87.6,62.0,3.443,14.35,49.40,404,0.0,5.1,53.0,87,87,10
1776306619.3596404,08:00:19,MED,25.7,30.19,91.1,4.1,100.0,0.0,0.0,100.0,0.0,100.0,7.3,0.0,2.4,0.0,0.8,0.8,4.0,0.0,1891.6,87.8,61.0,3.453,14.35,49.55,404,0.0,5.1,53.0,87,87,10
1776306620.6043258,08:00:20,MED,25.8,30.23,25.8,78.0,100.0,0.0,0.0,100.0,0.0,100.0,2.4,0.8,0.0,0.8,0.8,0.8,0.8,1.6,1890.0,87.8,61.0,3.454,14.35,49.56,405,0.0,5.1,53.0,87,87,10
1776306621.8288848,08:00:21,MED,25.6,31.01,89.3,6.6,23.8,76.2,0.0,100.0,0.0,100.0,5.7,0.0,2.4,0.8,0.8,0.0,4.0,0.0,1890.1,87.8,62.0,3.442,14.35,49.38,405,0.0,5.1,53.0,87,87,10
1776306623.0527449,08:00:23,MED,25.6,29.14,93.4,3.3,0.0,100.0,0.0,100.0,0.0,100.0,8.2,0.0,0.0,0.0,0.8,0.0,0.0,0.8,2074.8,87.8,62.0,3.427,14.35,49.16,405,0.0,5.1,53.0,87,87,10
1776306624.2766576,08:00:24,MED,25.6,31.13,34.4,60.3,0.0,100.0,0.0,100.0,0.0,100.0,8.9,0.8,2.4,0.0,2.5,0.0,3.3,0.0,1890.0,87.9,62.0,3.444,14.34,49.40,404,0.0,5.1,53.0,87,87,10
1776306625.500613,08:00:25,MED,25.6,29.23,84.6,5.0,0.0,100.0,0.0,100.0,0.0,100.0,10.7,0.8,0.0,0.8,1.6,0.8,3.3,2.4,1893.4,88.0,62.0,3.444,14.34,49.40,404,0.0,5.1,53.0,87,87,10
1776306626.7337828,08:00:26,MED,25.6,31.07,95.2,4.1,0.0,100.0,0.0,100.0,0.0,100.0,4.9,0.0,0.8,0.8,0.8,0.8,2.5,0.0,1890.1,88.0,62.0,3.462,14.35,49.66,404,0.0,5.1,53.0,87,87,10
1776306627.9667819,08:00:27,MED,25.6,32.01,76.4,27.4,0.0,100.0,0.0,100.0,74.8,25.0,2.4,0.8,0.8,0.0,0.0,0.8,1.6,0.0,1890.0,88.1,62.0,3.457,14.34,49.56,404,0.0,5.1,53.0,87,88,10
1776306629.1844132,08:00:29,MED,25.7,30.17,84.3,14.2,0.0,100.0,0.0,100.0,100.0,0.0,4.9,1.6,1.6,0.0,0.8,0.0,4.1,0.0,2299.6,88.1,62.0,3.449,14.34,49.46,404,0.0,5.1,53.0,88,88,10
1776306630.4096906,08:00:30,MED,25.7,31.21,93.5,7.4,0.0,100.0,0.0,100.0,100.0,0.0,2.5,0.0,0.0,0.0,0.8,0.0,2.5,1.6,1890.0,88.2,62.0,3.457,14.34,49.57,404,0.0,5.1,53.0,88,88,10
1776306631.6317604,08:00:31,MED,25.6,29.22,75.2,19.8,0.0,100.0,0.0,100.0,100.0,0.0,8.1,0.0,2.5,0.0,0.0,1.6,2.5,0.8,1890.1,88.2,62.0,3.447,14.34,49.42,404,0.0,5.1,54.0,88,88,10
1776306632.8583176,08:00:32,MED,25.8,30.07,91.1,6.6,0.0,100.0,0.0,100.0,100.0,0.0,5.7,4.9,1.6,0.0,0.0,0.0,0.0,0.0,1890.7,88.4,63.0,3.465,14.34,49.69,404,0.0,5.1,53.0,88,88,10
1776306634.0865765,08:00:34,MED,27.7,30.13,37.4,62.1,0.8,100.0,83.7,13.1,100.0,0.8,22.3,3.3,4.8,0.8,2.4,4.1,6.6,0.8,1890.0,88.1,62.0,3.472,14.33,49.74,404,0.0,5.1,54.0,88,88,10
1776306635.3058167,08:00:35,MED,25.6,30.25,87.6,9.9,0.0,100.0,100.0,0.0,98.4,0.8,7.4,0.0,0.0,0.8,0.8,1.6,0.8,0.0,2079.7,88.4,62.0,3.456,14.33,49.52,404,0.0,5.2,53.0,88,88,10
1776306636.5276206,08:00:36,MED,25.6,31.14,98.4,3.3,0.0,100.0,100.0,0.0,0.0,100.0,1.6,0.8,0.0,1.6,1.6,0.8,2.4,0.8,1895.0,88.5,62.0,3.457,14.33,49.52,404,0.0,5.2,54.0,88,88,10
1776306637.6907,08:00:37,MED,25.7,30.04,16.2,82.8,0.0,100.0,100.0,0.0,0.0,100.0,6.0,0.0,1.7,0.0,0.9,0.0,1.7,0.9,1896.7,88.6,62.0,3.457,14.33,49.53,404,0.0,5.2,54.0,88,88,10
1776306638.9140215,08:00:38,MED,25.8,31.17,92.6,6.6,0.0,100.0,100.0,0.0,1.6,100.0,4.9,0.0,1.7,0.0,1.6,0.8,2.4,0.8,2118.6,88.6,62.0,3.469,14.30,49.62,404,0.0,5.2,54.0,88,88,10
1776306640.143215,08:00:40,MED,25.7,31.21,90.2,4.1,0.0,100.0,100.0,0.0,0.0,100.0,10.6,0.8,1.6,0.8,1.6,0.8,0.8,0.0,1933.8,88.5,62.0,3.476,14.31,49.74,404,0.0,5.2,54.0,88,88,10
1776306641.3746104,08:00:41,MED,25.6,31.22,100.0,4.1,0.0,100.0,63.4,36.3,0.0,100.0,0.8,0.0,0.0,0.0,0.8,0.0,1.6,0.8,1891.3,88.6,63.0,3.451,14.32,49.43,404,0.0,5.2,54.0,88,88,10
1776306642.600718,08:00:42,MED,25.6,34.07,95.9,3.3,0.0,100.0,0.0,100.0,0.0,100.0,4.9,0.8,2.5,0.0,0.8,0.0,0.0,0.0,1890.0,88.8,63.0,3.455,14.32,49.48,404,0.0,5.2,54.0,88,88,10
1776306643.7787921,08:00:43,MED,25.7,31.18,76.3,23.7,0.0,100.0,0.0,100.0,0.0,100.0,4.3,0.9,1.7,0.0,1.7,0.0,1.7,0.0,1890.0,88.8,63.0,3.451,14.32,49.42,404,0.0,5.2,54.0,88,88,10
1776306644.9975207,08:00:44,MED,26.0,31.18,85.1,5.8,0.0,100.0,0.0,100.0,0.0,100.0,11.6,1.6,3.3,0.8,1.6,2.5,2.5,0.8,1890.0,88.8,62.0,3.465,14.31,49.60,404,0.0,5.2,54.0,88,88,10
1776306646.2166364,08:00:46,MED,25.7,31.12,22.3,75.2,0.0,100.0,0.0,100.0,0.0,100.0,4.1,1.7,2.4,0.0,0.8,1.6,2.5,0.8,1933.7,88.9,63.0,3.466,14.30,49.58,404,0.0,5.2,54.0,88,88,10
1776306647.4594064,08:00:47,MED,25.6,32.16,89.5,13.0,87.8,12.1,0.0,100.0,0.0,100.0,0.0,2.4,2.4,0.0,0.0,0.0,0.8,0.0,2177.5,88.9,63.0,3.450,14.31,49.39,404,0.0,5.2,54.0,88,88,10
1776306648.6915739,08:00:48,MED,25.8,32.09,90.2,5.7,100.0,0.0,91.1,4.9,58.5,41.9,8.9,4.9,0.8,0.0,1.6,0.8,2.5,0.0,1890.0,88.8,62.0,3.462,14.32,49.56,404,0.0,5.2,54.0,88,88,10
1776306649.8665156,08:00:49,MED,25.6,31.18,95.7,2.6,100.0,0.0,100.0,0.0,100.0,0.0,4.3,0.0,1.7,0.8,0.9,0.9,3.4,0.8,1889.9,88.8,62.0,3.460,14.31,49.51,404,0.0,5.2,54.0,88,88,10
1776306651.0845838,08:00:51,MED,25.7,29.18,95.9,3.3,100.0,0.0,100.0,0.8,100.0,0.0,5.7,0.0,0.8,0.0,0.8,0.0,0.8,0.8,1889.9,88.8,62.0,3.465,14.31,49.57,404,0.0,5.2,54.0,88,88,10
1776306652.3068538,08:00:52,MED,25.6,31.25,97.5,4.1,100.0,0.0,100.0,0.0,100.0,0.0,3.3,0.0,1.6,0.0,1.6,0.8,3.3,0.0,1890.0,88.9,63.0,3.462,14.31,49.53,404,0.0,5.2,54.0,88,88,10
1776306653.5275261,08:00:53,MED,25.7,31.04,81.1,19.0,100.0,0.0,100.0,0.0,100.0,0.0,3.3,0.8,0.0,0.0,1.7,0.8,1.7,0.8,1890.0,88.9,63.0,3.469,14.29,49.56,404,0.0,5.2,54.0,88,88,10
1776306654.7664013,08:00:54,MED,25.7,31.18,29.3,66.4,100.0,0.0,100.0,0.0,100.0,0.0,4.9,0.0,1.6,0.0,1.6,0.0,4.8,1.6,1890.0,88.9,63.0,3.460,14.31,49.50,405,0.0,5.2,54.0,88,88,10
1776306655.9910479,08:00:55,MED,25.7,31.07,43.9,57.0,100.0,0.0,100.0,0.0,100.0,0.0,3.3,0.0,1.6,0.0,1.6,0.8,1.6,1.6,2004.6,89.0,63.0,3.461,14.30,49.50,405,0.0,5.2,54.0,88,88,10
1776306657.2165945,08:00:57,MED,25.7,31.05,75.4,24.6,3.3,96.7,100.0,0.0,100.0,0.0,4.1,0.0,0.0,0.8,1.6,1.6,2.5,0.0,1933.8,89.0,63.0,3.458,14.31,49.48,405,0.0,5.2,54.0,89,89,10
1776306658.4402232,08:00:58,MED,25.7,29.07,95.1,7.4,0.0,100.0,100.0,0.0,100.0,0.0,4.1,0.0,1.6,0.8,2.4,0.0,0.0,0.8,2282.9,89.0,62.0,3.453,14.30,49.38,404,0.0,5.2,54.0,89,89,10
1776306659.6630716,08:00:59,MED,25.8,32.02,90.2,8.2,0.8,100.0,54.5,45.5,100.0,0.0,5.8,0.0,0.0,0.8,1.7,1.6,2.5,0.0,1933.8,89.0,63.0,3.480,14.30,49.77,404,0.0,5.2,54.0,89,89,10
1776306660.8950245,08:01:00,MED,25.6,31.19,77.2,21.5,0.0,100.0,56.9,42.7,38.2,61.8,4.9,0.0,0.0,0.8,1.6,0.8,0.0,0.0,1892.9,89.1,63.0,3.473,14.30,49.67,404,0.0,5.2,54.0,89,89,10
1776306662.1266,08:01:02,MED,25.6,31.15,57.7,33.9,0.0,100.0,0.0,100.0,0.0,100.0,13.8,0.0,1.6,0.8,0.8,0.0,3.2,0.8,1890.0,89.1,63.0,3.486,14.30,49.85,404,0.0,5.2,54.0,89,89,10
1776306663.3588445,08:01:03,MED,25.7,30.17,91.1,6.7,0.0,100.0,0.0,100.0,0.0,100.0,2.5,0.8,3.2,0.8,0.8,0.8,0.8,0.8,2180.1,89.1,63.0,3.478,14.30,49.73,404,0.0,5.2,55.0,89,89,10
1776306664.5852015,08:01:04,MED,25.7,31.05,88.5,3.3,0.0,100.0,0.0,100.0,0.0,100.0,14.5,0.0,0.0,0.0,1.6,0.0,1.6,0.8,1890.0,89.1,63.0,3.470,14.30,49.61,404,0.0,5.2,55.0,89,89,10
1776306665.8060682,08:01:05,MED,25.6,30.13,91.8,4.1,0.0,100.0,0.0,100.0,0.0,100.0,4.1,0.0,1.6,0.0,0.8,0.0,5.8,0.8,2075.0,89.1,63.0,3.483,14.29,49.78,403,0.0,5.2,54.0,89,89,10
1776306667.0273962,08:01:07,MED,25.6,30.13,72.7,28.1,0.0,100.0,0.0,100.0,0.0,100.0,4.1,0.0,0.8,0.0,1.6,2.5,0.8,0.0,1890.0,89.1,63.0,3.466,14.29,49.55,403,0.0,5.2,55.0,89,89,10
1776306668.2672038,08:01:08,MED,25.6,30.23,95.2,4.9,0.0,100.0,0.0,100.0,0.0,100.0,2.4,0.0,1.6,0.0,0.0,0.8,0.8,2.4,1890.0,89.2,63.0,3.477,14.29,49.69,403,0.0,5.2,55.0,89,89,10
1776306669.4866698,08:01:09,MED,25.7,31.04,94.3,3.3,0.0,100.0,0.0,100.0,0.0,100.0,4.1,0.0,1.7,0.0,2.5,1.6,2.4,0.0,1889.8,89.2,63.0,3.464,14.29,49.51,403,0.0,5.2,55.0,89,89,10
1776306670.7124517,08:01:10,MED,25.8,31.18,85.4,4.1,0.0,100.0,0.0,100.0,0.0,100.0,14.9,0.0,1.6,0.0,1.6,0.0,2.5,0.0,1897.9,89.2,63.0,3.467,14.29,49.55,403,0.0,5.2,55.0,89,89,10
1776306671.9323835,08:01:11,MED,25.6,29.22,15.7,79.7,0.0,100.0,0.0,100.0,0.0,100.0,9.8,1.6,0.8,0.0,0.8,1.6,2.5,0.0,1963.8,89.2,63.0,3.474,14.29,49.64,403,0.0,5.2,55.0,89,89,10
1776306673.1447954,08:01:13,MED,25.7,28.13,91.8,7.5,0.0,100.0,0.0,100.0,0.0,100.0,1.7,0.0,0.8,0.0,1.6,0.0,4.1,1.6,2028.5,89.2,63.0,3.484,14.28,49.77,403,0.0,5.2,55.0,89,89,10
1776306674.3762798,08:01:14,MED,25.5,31.25,96.7,2.5,0.8,100.0,94.3,4.1,0.0,100.0,4.1,0.0,0.8,0.0,0.0,0.0,3.3,0.0,1911.4,89.4,63.0,3.460,14.29,49.44,403,0.0,5.2,55.0,89,89,10
1776306675.5994627,08:01:15,MED,25.7,32.00,86.1,18.2,0.0,100.0,100.0,0.0,0.0,100.0,1.7,0.8,0.8,0.0,0.8,0.0,0.8,0.0,1924.8,89.4,63.0,3.461,14.29,49.44,403,0.0,5.2,55.0,89,89,10
1776306676.8286583,08:01:16,MED,25.6,31.01,95.9,7.4,0.0,100.0,100.0,0.0,0.0,100.0,1.6,0.0,1.6,0.0,2.4,0.0,0.8,0.0,1918.7,89.4,63.0,3.463,14.29,49.47,403,0.0,5.2,55.0,89,89,10
1776306678.0556016,08:01:18,MED,25.7,29.13,93.4,3.3,0.0,100.0,100.0,0.0,0.0,100.0,6.6,1.6,0.0,0.0,1.7,0.8,1.7,0.0,1909.3,89.4,63.0,3.467,14.29,49.53,403,0.0,5.2,55.0,89,89,10
1776306679.2745185,08:01:19,MED,25.5,30.23,98.4,3.3,0.0,100.0,100.0,0.0,0.0,100.0,1.7,0.8,1.6,0.8,0.8,0.0,0.8,1.6,1890.0,89.4,63.0,3.465,14.28,49.47,403,0.0,5.2,55.0,89,89,10
1776306680.4933908,08:01:20,MED,25.8,31.06,25.4,73.6,0.0,100.0,100.0,0.0,0.0,100.0,6.6,0.8,0.8,0.0,2.5,0.8,0.8,0.0,1929.8,89.4,63.0,3.464,14.28,49.46,403,0.0,5.2,55.0,89,89,10
1776306681.7289264,08:01:21,MED,25.7,30.21,47.5,50.8,0.0,100.0,100.0,0.0,0.0,100.0,3.2,0.8,2.4,0.8,1.6,0.8,4.0,0.0,1902.8,89.5,63.0,3.471,14.27,49.55,403,0.0,5.2,55.0,89,89,10
1776306682.9667177,08:01:22,MED,25.6,31.05,89.6,7.3,0.0,100.0,100.0,0.0,0.0,100.0,5.6,1.6,0.8,0.0,1.6,0.8,0.0,0.8,2074.4,89.6,63.0,3.468,14.28,49.53,403,0.0,5.2,55.0,89,89,10
1776306684.1874378,08:01:24,MED,25.6,29.10,66.4,34.5,0.0,100.0,100.0,0.0,0.0,100.0,2.5,2.5,0.8,0.0,0.8,0.8,0.0,1.6,1888.5,89.5,64.0,3.485,14.27,49.72,403,0.0,5.2,55.0,89,89,10
1776306685.404792,08:01:25,MED,25.6,31.11,57.4,43.0,0.0,100.0,32.0,67.5,0.0,100.0,4.1,1.6,1.6,0.0,0.8,0.0,0.8,0.8,1924.2,89.6,63.0,3.472,14.28,49.59,403,0.0,5.2,55.0,89,89,10
1776306686.625906,08:01:26,MED,25.7,32.03,91.8,8.2,0.0,100.0,0.0,100.0,0.0,100.0,5.0,1.6,0.8,0.0,1.6,0.8,1.6,0.0,2961.7,89.6,63.0,3.477,14.28,49.64,404,0.0,5.2,55.0,89,89,10
1776306687.835848,08:01:27,MED,25.7,30.13,24.2,70.8,0.8,100.0,0.0,100.0,0.0,100.0,9.8,1.7,0.8,0.0,0.8,0.8,0.8,1.7,1889.1,89.5,64.0,3.472,14.27,49.56,404,0.0,5.2,55.0,89,89,10
1776306689.0331202,08:01:29,MED,25.6,31.12,95.0,5.9,0.0,100.0,0.0,100.0,0.0,100.0,0.0,4.2,0.0,0.0,0.0,0.0,0.8,0.8,1933.4,89.6,64.0,3.471,14.28,49.55,404,0.0,5.2,55.0,89,89,10
1776306690.2689245,08:01:30,MED,25.6,31.03,54.8,45.5,56.1,43.5,0.0,100.0,0.0,100.0,4.9,0.8,2.4,0.0,0.0,0.8,0.0,0.8,1913.4,89.6,64.0,3.484,14.27,49.72,404,0.0,5.2,55.0,89,89,10
1776306691.464399,08:01:31,MED,25.6,31.10,91.6,6.7,100.0,0.0,0.0,100.0,0.0,100.0,5.9,1.7,1.7,0.0,0.8,0.0,0.8,0.0,1889.8,89.6,63.0,3.470,14.28,49.53,403,0.0,5.2,55.0,89,89,10
1776306692.6888072,08:01:32,MED,25.7,31.04,45.1,50.8,13.9,86.1,77.0,23.0,0.0,100.0,5.7,2.4,1.7,0.0,2.4,0.8,0.8,0.0,1933.8,89.6,63.0,3.474,14.28,49.59,403,0.0,5.2,55.0,89,89,10
1776306693.9043338,08:01:33,MED,27.0,31.07,96.7,4.1,0.0,100.0,100.0,0.0,0.0,100.0,10.7,7.4,2.5,0.0,2.5,0.8,5.0,0.8,1889.7,89.4,63.0,3.486,14.27,49.73,403,0.0,5.3,55.0,89,89,10
1776306695.129452,08:01:35,MED,25.7,31.22,85.4,4.9,0.0,100.0,100.0,0.0,0.0,100.0,14.6,0.0,1.6,0.0,3.3,0.0,0.8,1.6,1889.9,89.5,64.0,3.486,14.26,49.72,403,0.0,5.3,55.0,89,89,10
1776306696.3440976,08:01:36,MED,25.7,31.04,59.2,37.5,0.0,100.0,100.0,0.0,0.0,100.0,5.0,0.0,0.0,0.8,1.7,0.8,3.3,1.6,1887.3,89.6,63.0,3.480,14.26,49.63,403,0.0,5.3,55.0,89,89,10
1776306697.5760098,08:01:37,MED,25.7,29.04,45.2,51.6,0.0,100.0,81.3,18.7,0.0,100.0,8.9,0.8,1.6,0.8,0.0,0.0,2.5,0.0,2258.8,89.6,64.0,3.473,14.27,49.55,403,0.0,5.3,55.0,89,89,10
1776306698.7916863,08:01:38,MED,25.6,30.21,40.8,57.0,0.8,100.0,0.0,100.0,0.0,100.0,5.0,0.0,0.0,0.0,0.8,0.8,1.6,0.8,2068.9,89.8,64.0,3.481,14.27,49.67,403,0.0,5.3,55.0,89,89,10
1776306700.0133584,08:01:40,MED,25.6,31.24,68.0,32.0,0.0,100.0,0.0,100.0,0.0,100.0,3.3,0.8,0.8,0.0,2.5,0.8,1.7,0.0,1930.6,89.8,63.0,3.474,14.26,49.54,403,0.0,5.3,55.0,89,89,10
1776306701.2345731,08:01:41,MED,25.7,31.05,88.5,7.4,0.0,100.0,0.0,100.0,0.0,100.0,4.9,0.0,2.5,0.0,2.5,0.0,2.4,1.6,1888.8,89.9,64.0,3.483,14.25,49.62,403,0.0,5.3,55.0,89,89,10
